Date,IBM,JPM,GS,CVX,AXP,BA
2020-01-29,0.40017764073168377,0.3592625050518445,0.2828140183500314,0.29619350803124717,0.23563590244002258,0.2496261039677652
2020-01-30,0.5124310688026186,0.32557058629343844,0.43232672822022883,0.3373937461875975,0.3172539906666193,0.3759776089766533
2020-01-31,0.43306390345135054,0.33284729397725443,0.396169379181052,0.36233046709909766,0.21553509017546166,0.23904418457512386
2020-02-01,0.42519016919239616,0.3084186347684285,0.21369807833411927,0.35165591311490446,0.24012562149129307,0.31041674305223355
2020-02-02,0.3655133274303051,0.2694709466969399,0.3653332879598122,0.33272313897069167,0.3296347164552895,0.19419850942888464
2020-02-03,0.42565460033246993,0.4165398884576883,0.38099524085479664,0.32079656469840817,0.34335021190821213,0.20700600259042937
2020-02-04,0.5731955875938668,0.3949062227502245,0.380118643862489,0.17639878571618753,0.3546149508416601,0.23045335320676907
2020-02-05,0.44277253397872557,0.33541560851368524,0.39029406312023257,0.35853106634524484,0.38431769172737823,0.3959523734100226
2020-02-06,0.21288001435513557,0.4933616013626264,0.36742955888293627,0.24770696250432972,0.27519415438658,0.2969159302950914
2020-02-07,0.25367374802980697,0.3681090051520824,0.4204329731226598,0.36648739339672476,0.2764116616760739,0.13915533205924027
2020-02-08,0.3032251723886129,0.3539397619457961,0.36115888278156255,0.2534458808838715,0.25195568740185875,0.3660326316692732
2020-02-09,0.40706902204678114,0.2935963049009301,0.36846204464550675,0.45518919634176985,0.03162277660168379,0.3628993677535145
2020-02-10,0.3408338390916391,0.229722471458355,0.41235152801284836,0.24571113747318205,0.35390586876883356,0.3070230902174217
2020-02-11,0.4193599167706602,0.23478177444005802,0.3829866598279454,0.2761389766801351,0.43390403548947876,0.2594870678305846
2020-02-12,0.31616996882033027,0.4338969056960954,0.3117523510006549,0.4539909799221034,0.15502097181445912,0.389388319069226
2020-02-13,0.2636193938320682,0.03162277660168379,0.34914898157535745,0.3495582518083523,0.2316322007431088,0.3724670491083296
2020-02-14,0.3551900991713505,0.2849519863307237,0.23357354837957564,0.2955868610583731,0.42616964368263227,0.19393514612302107
2020-02-15,0.3778471507681576,0.27923066976072763,0.33125276963584427,0.4148055742794518,0.3976910705657697,0.16794907692818092
2020-02-16,0.40049282638198086,0.36366090411171453,0.30745381627190216,0.33159159334740906,0.3216987787504033,0.26455463734748685
2020-02-17,0.3968384247113631,0.34233557641191753,0.13728550743649745,0.42343930002689595,0.45458956073893003,0.19521584223278998
2020-02-18,0.4032281334913603,0.3257777967652462,0.2846851011699309,0.337712293804581,0.29932238052330173,0.26242146255398074
2020-02-19,0.39810669619425687,0.40189095903223776,0.36104852738591925,0.3432940056252838,0.3807623849222275,0.25564530161332377
2020-02-20,0.3704898671936615,0.36193015137511514,0.38741395071438,0.2419715881129361,0.37062741433434615,0.2683112893453265
2020-02-21,0.4307646453867847,0.3410198886909795,0.33481101997714,0.40482495573941735,0.35686813959570823,0.2653703648831356
2020-02-22,0.3430677860971249,0.4014328881782734,0.345401472271431,0.37586010356168625,0.40653897766108044,0.3750673030271126
2020-02-23,0.4792748222937083,0.3061485597410108,0.3946588617484423,0.34089341094310127,0.3238051856435223,0.30576600085950656
2020-02-24,0.418616389778294,0.39040248724775145,0.4055958347196948,0.22293301892051545,0.3973733051867015,0.19821848894745767
2020-02-25,0.36012885447518983,0.4243052575738146,0.2941458302860205,0.31525808690286483,0.32216490794263475,0.23481329056445766
2020-02-26,0.3680867271850131,0.2970846493781521,0.2932229142646211,0.24233270551119265,0.3473421551061449,0.28970797006183713
2020-02-27,0.2315367321690015,0.22097790227715405,0.35859940798138606,0.3350348169301754,0.2764924677438499,0.273226721298345
2020-02-28,0.33243156910054844,0.39581672739771806,0.4405592451771748,0.2531359100115553,0.33991966445014654,0.2988773032774614
2020-02-29,0.3005329183838027,0.3791677073765496,0.33750418833925905,0.3147208121571651,0.31476077138102915,0.22332382713922302
2020-03-01,0.31808435751607506,0.39971555277903636,0.3694101338572241,0.35491875931268924,0.3075093373820657,0.42028198349456863
2020-03-02,0.38689502060563774,0.3581141396241046,0.30440037791021346,0.3334735733015749,0.3238576924012175,0.31722172062941995
2020-03-03,0.36829672473388014,0.41008003227487283,0.2845374190975496,0.4154000245423104,0.45569630553207013,0.3846602933813943
2020-03-04,0.31178925433130483,0.18537876741830406,0.3048325378710324,0.45770093583133914,0.24086076453204494,0.24410056479296074
2020-03-05,0.3018499403994699,0.4014320908873025,0.4572300713519486,0.24908505961280597,0.34218094451453307,0.3279019507776835
2020-03-06,0.32770208235809395,0.43264361339591156,0.4724731114465135,0.234689723747296,0.18435926786838763,0.35298152724374304
2020-03-07,0.3228721585272948,0.20663705670929564,0.4434788558208842,0.11976340653745671,0.30703909805978963,0.4095041131762545
2020-03-08,0.35222116661639963,0.2456353793221881,0.40936439518382894,0.3166420455118195,0.2783823385670108,0.31992034897492394
2020-03-09,0.4411199599688175,0.1951483759530503,0.26600887049373456,0.3255991117702795,0.36821290567339504,0.35457290040686623
2020-03-10,0.36564611431411326,0.4212542413422222,0.3541638008084281,0.3414904106984259,0.4213758402852804,0.25015130056062534
2020-03-11,0.44286789982193514,0.41125417092641164,0.40912017139862733,0.45059671131078993,0.29589152163596427,0.4333209458613329
2020-03-12,0.19554103271161938,0.2657586712830105,0.21812304178051553,0.22749467459919756,0.39105143439511814,0.36647315454194185
2020-03-13,0.199305103299849,0.451722827306345,0.34913144008602176,0.29415923966071866,0.4184708503645163,0.3686151282703928
2020-03-14,0.33445973536891355,0.18786636129338563,0.352338260936744,0.12178209241198917,0.3452582691941865,0.3118054121646529
2020-03-15,0.26812538203385405,0.2996303620175103,0.27412131839961307,0.18648465077522425,0.34399115149207316,0.36535411239166576
2020-03-16,0.2749119221031396,0.3072765633188913,0.38218442961501803,0.3112331041781086,0.225197019703243,0.384391878198619
2020-03-17,0.3528434633523385,0.46226379711230275,0.2636063557600223,0.3076499341821352,0.2689191974044265,0.21963124522487984
2020-03-18,0.3985273584525175,0.4002557979618,0.31737066576945944,0.25497789041477836,0.30721913598514416,0.33271458569878043
2020-03-19,0.44364517457459385,0.22387933236559204,0.07775767014248094,0.27106261752494315,0.293679102325,0.2668503100387294
2020-03-20,0.42442823587230116,0.5178038568824526,0.35112396963259584,0.4269055933986625,0.3589259647236298,0.295885447466044
2020-03-21,0.24995013341375863,0.324343611590262,0.36229381143021816,0.3059479047582475,0.14027716844562188,0.22852347356448682
2020-03-22,0.4401825846975256,0.336102941532642,0.40302601184605175,0.26013718647643147,0.4293682356132417,0.21429558982694968
2020-03-23,0.360356011045798,0.2798711496906145,0.38442263043246344,0.3222862320707804,0.4197096661544536,0.2386122166478213
2020-03-24,0.3969867164852209,0.2379052174915686,0.46469612317699255,0.23710564592763736,0.3825034344637733,0.17567018373014584
2020-03-25,0.31351286323923494,0.35076048375479957,0.2854482642279686,0.2597457825334391,0.265292864186085,0.2750340539129022
2020-03-26,0.39586962828496575,0.3015923522171039,0.26520607295869497,0.33693150830545954,0.29673657957299354,0.31223083532467316
2020-03-27,0.3902929681513445,0.1889961215226823,0.39287605136322706,0.35361823960483013,0.323985517070534,0.2261022727883832
2020-03-28,0.3679574253542001,0.18508144078455954,0.17407836716909253,0.25859004631405996,0.24867054946831593,0.35851071592026085
2020-03-29,0.24052422313592095,0.32672981507622545,0.1811279051420392,0.33613408795609245,0.36322117633594647,0.2340601818865814
2020-03-30,0.28382391155959824,0.4188787729245539,0.29921793306067246,0.2596308814642281,0.23870343888558118,0.31995301774763857
2020-03-31,0.2789496419959588,0.03162277660168379,0.43734261344623987,0.37654296647694413,0.3556546202367743,0.20860167129512433
2020-04-01,0.34601989746935996,0.3449643480558876,0.30541621198705154,0.3589618452691414,0.34432149754054775,0.2997461103965327
2020-04-02,0.3179724761312995,0.3178612645374817,0.31260011359261153,0.397981284840117,0.34187736559146487,0.3357395451314317
2020-04-03,0.32342481103946535,0.4097029870880133,0.4741455760107748,0.3460095477279707,0.3383618519349081,0.2809818071672735
2020-04-04,0.3412627739023544,0.19007441243262696,0.28279350200294107,0.40007586294126424,0.03162277660168379,0.2821280406994711
2020-04-05,0.10218991542157738,0.383997952147287,0.3240398326933863,0.31768052971417304,0.3410958350496355,0.42874452254666084
2020-04-06,0.3013153973272494,0.3798992013116573,0.43135840091380934,0.3343362497627625,0.1614641994716102,0.37221399717682346
2020-04-07,0.2932885701769502,0.3087407605466419,0.38062102186866076,0.36282102103559855,0.3302927682419413,0.4620980879534342
2020-04-08,0.37484940023256724,0.3822607661970144,0.3346009984737053,0.37618717525616463,0.321835846140497,0.23915645235819302
2020-04-09,0.3822124788876824,0.32366371086089885,0.260724333155347,0.3897139941199122,0.29411945402392453,0.2729453792561117
2020-04-10,0.4662405702349631,0.37696797275867283,0.4266491869626659,0.3712807978232481,0.3787879301209095,0.23214593210116505
2020-04-11,0.37667912659304575,0.40395178452989605,0.4454147974946066,0.2476096525679509,0.10518549118003906,0.19433801695609934
2020-04-12,0.4151260995904706,0.3510979081969455,0.3606621961959978,0.3376365372941605,0.47147385821574594,0.2091065461315862
2020-04-13,0.4477515426569307,0.47953782235618664,0.3754380036661179,0.35220798058368247,0.24591924940462553,0.33345794519542726
2020-04-14,0.4391723701637978,0.36519635450837984,0.3448556851439356,0.4238623966949296,0.22476600941216837,0.27283551121223343
2020-04-15,0.22837890220942733,0.2664795346809672,0.3130373978905434,0.12400309880909846,0.3034791674416063,0.42009227078468214
2020-04-16,0.4458004534218553,0.3155083268060785,0.25038581078393896,0.3757106988070685,0.1884196248084241,0.3219718906355339
2020-04-17,0.356900612985586,0.03162277660168379,0.32093568946558676,0.2949922582574325,0.2961635473783072,0.15761615508600219
2020-04-18,0.26331349698580264,0.3068377493070334,0.41123291258005173,0.29741095052059885,0.43868873332611047,0.36716524650444643
2020-04-19,0.3422095123397871,0.37329124971287775,0.35942457944257816,0.47819241959957187,0.3173270625012108,0.3208752432032182
2020-04-20,0.36238413651703044,0.3059262950604641,0.3099087872973782,0.26705224143599354,0.31362770363792813,0.2695497225707725
2020-04-21,0.1441929746003228,0.4266241824983646,0.41405964972976333,0.2953830379845079,0.03162277660168379,0.41856857195582
2020-04-22,0.4548411283492076,0.2453129717766946,0.309473213569128,0.2878638919628208,0.1721174461352159,0.285355842239493
2020-04-23,0.3987657111643605,0.28886146286293946,0.24752287591420696,0.3831238959623545,0.3688951113828452,0.404447468467424
2020-04-24,0.3831055734162852,0.3995685236728748,0.32209236642238964,0.1972146281476167,0.2966205152920028,0.3683068306570208
2020-04-25,0.3342576178669275,0.39315417803333264,0.39336512523205797,0.28627205890384416,0.21435212529854966,0.39744998448636576
2020-04-26,0.42467070424175285,0.3075502578180557,0.34932099045083886,0.34103760952731577,0.38236285248484203,0.19350535181419365
2020-04-27,0.4703500660258965,0.24781062787722993,0.38242312315328286,0.2545246853899677,0.14889103842677978,0.17197946151160612
2020-04-28,0.40199341276100126,0.28553737380399574,0.3357778766340833,0.03162277660168379,0.3324919147289614,0.4299102446028728
2020-04-29,0.35664924163424244,0.31785108780084054,0.3705024266563357,0.31323835154520524,0.32513286889070747,0.39391000761700135
2020-04-30,0.3447692802629519,0.36080474074159125,0.4079300417069595,0.33969116627401863,0.18052902507551066,0.12038098008891901
2020-05-01,0.2846428426293045,0.35693252722278135,0.2813798387576932,0.3176817537304742,0.2702073573841614,0.34260631235878236
2020-05-02,0.40719849517278406,0.36587059201123096,0.37853037396408634,0.347005241726582,0.389175772455432,0.12194597077438835
2020-05-03,0.3673737257155214,0.3142306456180885,0.22767687199925432,0.42810480284987323,0.08919802931353213,0.38822481019495203
2020-05-04,0.22398321320455905,0.2888819036977784,0.2872044211215437,0.3547998746102599,0.33066348184196864,0.2524139642379691
2020-05-05,0.4951123880588206,0.27091293166814845,0.4090256822203231,0.2320308981460331,0.2262881732462688,0.18004379944664387
2020-05-06,0.3916037521597207,0.2897722911844711,0.3936842285562732,0.3530805786843061,0.2389186283882848,0.3305174824192265
2020-05-07,0.4708777318904043,0.33750517505186334,0.30209946465290993,0.4774978815800545,0.3968169178781114,0.308540118969588
2020-05-08,0.42993365734227545,0.40491520180393675,0.3008700223701605,0.26201459331611976,0.36795053576910824,0.43660328434386114
2020-05-09,0.40247592287137723,0.3559269941330207,0.3402037449066537,0.36206421821392376,0.25227592276861577,0.1465904635557074
2020-05-10,0.42945960984480996,0.3856691728699349,0.37980524281477474,0.32997734777809024,0.3449781044505552,0.18229860686383464
2020-05-11,0.38295533643445434,0.386576728107427,0.18628052441843979,0.37642543448529775,0.31063115495240917,0.3506551068520489
2020-05-12,0.39288843193845274,0.35302032394156735,0.4103944278868175,0.33701475021097915,0.2143529168907829,0.19016458978733272
2020-05-13,0.3339872271713569,0.3509317720868078,0.30766276887866134,0.3184586610637605,0.383293869372835,0.3185715099860426
2020-05-14,0.277730630963868,0.43683298299612394,0.30931696938531084,0.2797770337757984,0.333326699473183,0.29076002790371314
2020-05-15,0.20880153379801905,0.42708067370276825,0.3575605920165236,0.3010920420601183,0.41514924330617137,0.2793088739841455
2020-05-16,0.43336153154117374,0.33231327946754946,0.41696561148159134,0.33667864989253915,0.32266732010504445,0.38010727404401495
2020-05-17,0.3369721349486948,0.4491304020337022,0.4522205324283982,0.46362151177545946,0.27879181108842027,0.28610849686441864
2020-05-18,0.30774153108262775,0.2869797765136117,0.2875822506146271,0.2810527693249208,0.18104550380577294,0.2931053898463395
2020-05-19,0.3285396456005782,0.4016883854490412,0.25873486430246573,0.31347369208700904,0.4213371863967194,0.3342315613864526
2020-05-20,0.3785179437059837,0.378386158108559,0.3701161087718916,0.31229283455977397,0.20943710015631203,0.3657061314885631
2020-05-21,0.3198517113639191,0.29748633580511985,0.31705337580285564,0.3383170586822233,0.2609846753881044,0.47197987986305595
2020-05-22,0.38065759884464356,0.2745057498353547,0.3221668361623824,0.26101847374213594,0.4135519464341726,0.39931294313530286
2020-05-23,0.4655777684317853,0.44997477755528353,0.22480441263009962,0.26905175670482334,0.3318827368854322,0.3628313532314642
2020-05-24,0.48160024936463697,0.40584920020848697,0.36734343737424413,0.26336394110770117,0.3380728760729634,0.2839276703725806
2020-05-25,0.481451403566506,0.3559851463828702,0.2915632183616731,0.30191495263616464,0.17616480522304576,0.24512269942434403
2020-05-26,0.33243034012115985,0.49290308170163355,0.4170480649515756,0.2722488476526419,0.314926745762189,0.33345074236226396
2020-05-27,0.3342163100413156,0.40491852099677716,0.46994384227584207,0.27482363048706143,0.3661892604669279,0.390138493170635
2020-05-28,0.4392803846148466,0.4286135101599877,0.40332273358937804,0.35990657334177084,0.3755317683763495,0.39425268423835164
2020-05-29,0.3137522924618323,0.4409951093306122,0.37302295501427457,0.4112273696531839,0.3027277588596019,0.36391687839324266
2020-05-30,0.35644009767600154,0.3755353265738481,0.4371278475058199,0.34414192630896495,0.318492136711004,0.28343087231921643
2020-05-31,0.37997987427804575,0.33205442901512167,0.48508155768916156,0.178905541979571,0.36369521450942105,0.3705572537427395
2020-06-01,0.38650230620801473,0.39338366363443267,0.38886084384991426,0.33536425597480984,0.30860204694825405,0.42293340372708055
2020-06-02,0.3119057502421427,0.36457099235401325,0.2858019891747276,0.27870830499372207,0.3920224323849193,0.33121669590302266
2020-06-03,0.3399348839227621,0.45556443362724724,0.37148259908014625,0.39969029441086273,0.26842858945429154,0.15440419282134557
2020-06-04,0.3187288910974307,0.3905279622833315,0.07901708541202394,0.26877504286175846,0.16613038547835796,0.4405199807863765
2020-06-05,0.39425633961067164,0.23349043149304444,0.3030284207612673,0.22122015989385854,0.3349478103952315,0.3679916063784169
2020-06-06,0.3042155882067135,0.20157881704699365,0.26309725635037684,0.36401931116073094,0.43855655257034215,0.3082875391757358
2020-06-07,0.4349959267193586,0.2499510097795887,0.3660995863651413,0.3126031016836287,0.29654375243323455,0.3349133805420957
2020-06-08,0.39785793983756246,0.380111388879863,0.38400162619183714,0.309665046591267,0.34225176013993736,0.39479715244591923
2020-06-09,0.45286452927039456,0.35013546641090254,0.4071638391718545,0.36350534795705164,0.33140014858939565,0.4079921892715859
2020-06-10,0.3274756827727537,0.3624821471111444,0.2483651479931839,0.25725548565003725,0.3130369027251944,0.43594382854393154
2020-06-11,0.03162277660168379,0.3174290618646424,0.1752032827633237,0.37687156625226614,0.2787307452350046,0.2595550057981554
2020-06-12,0.3168121024520572,0.26742047519252327,0.36204886026866706,0.14423889498229608,0.3732157659217274,0.37151141679255956
2020-06-13,0.354255038561675,0.3317762007318582,0.41325310105513924,0.3159428319260806,0.41853305136913327,0.20513840581512977
2020-06-14,0.3422680259921041,0.28185091175438476,0.29527407049606685,0.332293756181752,0.29604244775702376,0.03162277660168379
2020-06-15,0.4099237164992698,0.43346870385182884,0.37032302439413367,0.4357571873675478,0.2672845871180382,0.3633760353454125
2020-06-16,0.40632488015304336,0.41749117776717715,0.3828738667199217,0.3209073363075527,0.3673025533271985,0.26010221282165463
2020-06-17,0.31533416825673644,0.48553534152093203,0.3623596778448156,0.3904838482779624,0.4072710440010636,0.27062564442781767
2020-06-18,0.3811444074150633,0.35562480881670544,0.31025793439050187,0.4322015619572221,0.2596711378248988,0.331504961008327
2020-06-19,0.38481119534965447,0.4574454342718871,0.47720967135330833,0.35516443290647076,0.31429646893808855,0.2670486843312864
2020-06-20,0.2373698114970646,0.3457256244857621,0.28065063471102303,0.31921806638786915,0.36149121515815685,0.3255788173943647
2020-06-21,0.2015183516628498,0.25450008251550427,0.444045011991423,0.34635409067927,0.2753918606005474,0.36381285984024403
2020-06-22,0.3493108253882048,0.4116238652679394,0.33167659522871523,0.333500511136038,0.42918106269136974,0.39032667745185917
2020-06-23,0.4401092476672668,0.45872336223771043,0.21775403565973148,0.30227245161105737,0.36416499546314307,0.3797143622176196
2020-06-24,0.30705365727157974,0.3280608049619666,0.3635844743429492,0.26214855506854035,0.35313100871225817,0.3461071751233575
2020-06-25,0.03162277660168379,0.4028520139094885,0.32660016543352455,0.31420104463611787,0.3566230611299859,0.3982919167683023
2020-06-26,0.4084785500121316,0.2553184495481369,0.26560669639734275,0.39678493547336846,0.2861432384835319,0.11408028340206304
2020-06-27,0.24974908016353353,0.3478883761681662,0.3636044061674399,0.2767940388346639,0.3124963536683921,0.3425276544843289
2020-06-28,0.40293724441758516,0.4444018494186621,0.3217880945261891,0.3870572838383965,0.14889897604420402,0.27443063029103437
2020-06-29,0.3882379530407033,0.37855985947836784,0.47087511512089386,0.2873454250194477,0.28968646402469495,0.2872927336082111
2020-06-30,0.37102022956119435,0.34615640386584934,0.34728742624542347,0.3892482147699487,0.29503879865021965,0.3345735464009755
2020-07-01,0.16676732359776353,0.3562507948529792,0.3452810050270946,0.3692986287299873,0.3696376656413399,0.32030812398433633
2020-07-02,0.3283304690734208,0.48232083641522533,0.03162277660168379,0.3818591150347521,0.38716986645784124,0.3425265300599351
2020-07-03,0.4531894156966987,0.33044089216544487,0.23832446369826907,0.3942196606422311,0.36143975328279604,0.21909975728814365
2020-07-04,0.3855957608281313,0.36594963206644543,0.3677831151136623,0.30077546436142805,0.37881840838908254,0.33297393840807743
2020-07-05,0.4358406385548757,0.42876212072199954,0.42088754572040993,0.4692235919707296,0.33174531245482336,0.31163931098037156
2020-07-06,0.3203200194859036,0.3864821875794653,0.2647815495425478,0.36323065826201845,0.4262294882044822,0.2070018221259799
2020-07-07,0.37550087925021325,0.4642524028394698,0.36385703242609874,0.3111158669536968,0.34068733579708194,0.34123030421575107
2020-07-08,0.4054454930356823,0.40492802941911704,0.25199725256292077,0.29629743204332293,0.3993413633049199,0.384973191812648
2020-07-09,0.35534503790425864,0.35279055913063084,0.35700072835352165,0.2917564477985027,0.3041335572546602,0.41083493116528075
2020-07-10,0.13891317300415285,0.2699088641735675,0.2954241335015408,0.21257056629561843,0.42394015280608727,0.1673244030925713
2020-07-11,0.4725634941612658,0.301751996236689,0.40251477229994165,0.26086761511449613,0.42673265401984234,0.18397149325269144
2020-07-12,0.24748841885130715,0.2414538992579077,0.4838734275143315,0.3861195078593928,0.03162277660168379,0.28941048844948397
2020-07-13,0.415432716164716,0.3678225365722372,0.399980810127838,0.38875251973521924,0.41135585680226544,0.4711556221854555
2020-07-14,0.34957356975082393,0.308279839584714,0.3675154016960002,0.37141140193771416,0.3243609951852932,0.3377270661325041
2020-07-15,0.44364441223603523,0.361831840455973,0.26407053661367746,0.12390383081338015,0.22487873319292362,0.308355344789518
2020-07-16,0.34539474427129657,0.26277075892038076,0.4043762926980025,0.38198930652587076,0.22476341599887453,0.14654340592070714
2020-07-17,0.3816989105370259,0.28985766722162815,0.22759226886164644,0.35707506906983527,0.324451499160195,0.2271184212185754
2020-07-18,0.43598042074880977,0.36297385909403196,0.3714331696699938,0.14265452437065057,0.314671431899475,0.34931896154949843
2020-07-19,0.3720843145046377,0.35434620117259524,0.3913611313029582,0.32597733837246323,0.3257527822622766,0.2802315523700666
2020-07-20,0.3105358549847195,0.24920592603468694,0.45896422841349394,0.254755599761148,0.17282863307338667,0.25856324975226586
2020-07-21,0.3815595617574942,0.27557940449264234,0.4360474920719661,0.2531395597719569,0.29198033510049715,0.3804552783800247
2020-07-22,0.3954516963404974,0.3849923589598022,0.3859784954246787,0.2413144159328492,0.2015442359595639,0.45525537491464
2020-07-23,0.4934651241570686,0.40916620035375467,0.3581530196026168,0.30122353337034374,0.3196726037666592,0.3057923560413646
2020-07-24,0.47440867188521657,0.2959735159315057,0.5011623708231655,0.26856174476199757,0.3091696905947238,0.17751014343142793
2020-07-25,0.37750374149976207,0.31604183648646117,0.4579161369196778,0.42881819073334804,0.3583980384422657,0.26892487410910926
2020-07-26,0.3142480682807761,0.35765724355774736,0.25885085338567326,0.26630049624919555,0.25987713009555047,0.2219508131666939
2020-07-27,0.36912542925223774,0.14269410566135576,0.3915393222357507,0.33419948472362637,0.3413854296989297,0.14901415264939982
2020-07-28,0.35780401385372107,0.2822896013443109,0.37215826784174394,0.4017255899537203,0.4285191003232939,0.19879121978960673
2020-07-29,0.24001214784235883,0.37068059946529275,0.2678960486548325,0.3576539467503275,0.35628331370177646,0.3221804922254303
2020-07-30,0.37911233377832176,0.4273592818949571,0.42351093847275206,0.30730879735628297,0.25144284215406026,0.2341038614093337
2020-07-31,0.39247978366546976,0.49136980942681585,0.3612512407941022,0.21303605743247095,0.40081777031334226,0.29013717017173085
2020-08-01,0.4226845675926403,0.41931053567163573,0.33740882002405725,0.3310626161687568,0.32661452086383747,0.29076481353471045
2020-08-02,0.15747439676083336,0.27254866827782764,0.38110163369843664,0.24637476935474242,0.09049713445648523,0.182861566005848
2020-08-03,0.3348442569700176,0.33571889151098266,0.3997401899678777,0.3455849102992609,0.3157474535495185,0.47397254759283214
2020-08-04,0.42196032002450173,0.29876774777306564,0.39310190770908265,0.38203903485035196,0.336704047649557,0.29238035636917786
2020-08-05,0.3687440993297915,0.3518557773124352,0.2812083554483346,0.3020794798810895,0.35612566908118287,0.2494248223921544
2020-08-06,0.3889015229139241,0.44204735995586697,0.39372249501386863,0.39280374017004843,0.3142429825194873,0.3517597356776322
2020-08-07,0.35151828017717035,0.31830885913450485,0.33558008918090027,0.31704515607744116,0.21620434048887957,0.18549444299625806
2020-08-08,0.16239277959176723,0.3450225859556269,0.3728636488785484,0.32067506333492063,0.3106043481618463,0.3556467878637969
2020-08-09,0.42136386803914844,0.446258398730192,0.3956610043169487,0.23028944897468118,0.19878446332131852,0.30462373875638654
2020-08-10,0.34848004454152637,0.30574057843893143,0.3287552687018105,0.2988776613490704,0.327770305030986,0.41777542632674985
2020-08-11,0.42890427560338246,0.3778040795142409,0.35834890032179595,0.28388582048587524,0.3286771958206003,0.32942497039352436
2020-08-12,0.351259303037737,0.2395454460562975,0.41280681935988556,0.38402826298602843,0.03162277660168379,0.16048396049918764
2020-08-13,0.03673528395553664,0.2762572058087536,0.39695618799041965,0.2037016168247862,0.3564731917132611,0.09950365883222094
2020-08-14,0.3806010072465558,0.3460430661866804,0.3548457627187427,0.26960670909192125,0.161413820849683,0.3458181607002838
2020-08-15,0.2872494124729715,0.3372582791382294,0.3415026982435261,0.3255441881230683,0.3997856614277513,0.22659777791479382
2020-08-16,0.19979086220449535,0.2447146711601581,0.4498694128227327,0.27899083755640525,0.3022460868296376,0.2361352669523444
2020-08-17,0.46442405752370863,0.2923163736074426,0.421674601629048,0.41660354820222123,0.2579658176328875,0.2992220181443984
